loc_code,general_hh_apt_inc,foreign_hh_apt_inc,demolished_apt_inc,natural_demand,internal_invest_demand,avg_trade_price_y3,multi_homeowner_inc_y3,local_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y3,internal_invest_demand_y1,internal_invest_demand_y2,external_invest_demand,absorbed_supply_y3,nonlocal_buyer_ratio_y3,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,total_invest_demand,new_demand_volume,own_hh_apt_move_demand,py_bprice_y3,bprice_threshold_ratio,income_quintile,own_hh_ratio,own_move_plan_yn,rent_hh_apt_move_demand,rent_hh_ratio,rent_move_plan_yn,nonapt_move_demand,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,total_move_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,hh_increase_demand,unsold_level_ratio,unsold_level_adj_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,supply_demand_grade,base_date
44770,11,2,0,13,0,618,256,0.73,0.5,0,0,,0,0.26,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,4.79,0.4,0.6,0,47,0.3,11,0.7,0,0,1,,,0,,,202402
44200,3258,261,0,3520,45,820,507,0.61,0.5,0,47,363,4093,0.38,0.5,234,399,409,3930,715,1422,0.55,0.74,0.74,0.05,505,0.26,0.2,99,0.33,0.4,0.6,1320,2390,0.3,3258,0.7,2218,0.01,0.6,245,3785,4861,1.28,B,202402
44810,192,13,0,205,8,592,161,0.67,0.5,-3,1,7,81,0.32,0.5,23,-8,15,221,103,1168,0.55,0.76,0.74,0.05,0,0.26,0.2,53,2.16,0.4,0.6,156,197,0.3,192,0.7,149,0.01,0.6,9,315,0,0,S,202402
44131,1211,50,151,1413,5,735,586,0.51,0.5,-28,-34,126,0,0.48,0.5,379,0,132,1545,529,1402,0.55,0.7,0.74,0.05,105,0.26,0.2,69,0.45,0.4,0.6,704,1087,0.3,1362,0.7,902,0,1,132,1738,0,0,S,202402
44133,3077,137,0,3214,-21,939,-37,0.57,0.5,-35,-21,248,1290,0.42,0.5,556,36,227,3442,712,1678,0.55,0.67,0.74,0.05,405,0.26,0.2,52,0.19,0.4,0.6,1170,2561,0.3,3077,0.7,1963,0,1,227,3361,3691,1.09,B,202402
44790,6,0,0,7,0,540,122,0.81,0.5,0,0,1,0,0.18,0.5,5,0,1,8,0,1222,0.55,0.67,0.74,0.05,0,0.26,0.2,1,7.22,0.4,0.6,2,12,0.3,6,0.7,5,0,1,1,9,60,6.45,C,202402
44825,90,2,0,93,0,556,300,0.63,0.5,0,0,,0,0.36,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,2.8,0.4,0.6,0,98,0.3,90,0.7,0,0,1,,,0,,,202402
44800,170,7,0,178,14,606,393,0.62,0.5,-18,-23,80,881,0.37,0.5,74,55,94,273,367,884,0.55,0.97,0.74,0.05,217,0.26,0.2,164,1.16,0.4,0.6,749,226,0.3,170,0.7,182,0,0.8,75,1007,97,0.09,S,202402
43000,7888,238,114,8241,97,776,2437,0.62,0.5,-179,12,933,3734,0.37,0.5,1543,839,1031,9273,3275,1293,0.55,0.76,0.74,0.05,2937,0.26,0.2,971,0.65,0.4,0.6,7184,7543,0.3,8003,0.7,6007,0,0.8,825,14017,9956,0.71,A,202402
43760,21,1,0,22,0,486,104,0.7,0.5,0,0,,0,0.29,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,10.36,0.4,0.6,0,21,0.3,21,0.7,0,0,1,,,0,,,202402
43800,15,1,0,16,0,594,243,0.75,0.5,0,0,,0,0.24,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,3.87,0.4,0.6,0,34,0.3,15,0.7,0,0,1,,,0,,,202402
43720,12,1,0,14,7,488,151,0.69,0.5,0,0,0,0,0.3,0.5,0,0,7,21,8,1127,0.55,0.78,0.74,0.05,0,0.26,0.2,8,4.17,0.4,0.6,17,23,0.3,12,0.7,12,0.01,0.4,3,32,19,0.6,A,202402
43740,6,8,0,15,2,515,48,0.77,0.5,-2,0,3,4,0.22,0.5,4,7,6,21,24,1003,0.55,0.85,0.74,0.05,7,0.26,0.2,31,4.1,0.4,0.6,63,46,0.3,6,0.7,16,0,1,6,85,78,0.91,A,202402
43730,66,1,0,68,11,644,146,0.68,0.5,0,4,20,302,0.31,0.5,17,15,31,99,53,1077,0.55,0.8,0.74,0.05,34,0.26,0.2,57,2.7,0.4,0.6,144,84,0.3,66,0.7,57,0.03,0.4,12,214,0,0,S,202402
43770,198,60,0,259,7,525,119,0.56,0.5,-2,8,101,734,0.43,0.5,214,18,108,367,102,1186,0.55,0.73,0.74,0.05,37,0.26,0.2,28,0.85,0.4,0.6,168,309,0.3,198,0.7,171,0.03,0.4,43,383,0,0,S,202402
43150,330,19,0,350,,601,153,0.72,0.5,0,,,215,0.27,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,0.74,0.4,0.6,0,452,0.3,330,0.7,0,0.01,0.6,,,0,,,202402
43745,216,9,0,225,,587,71,0.45,0.5,,,,0,0.54,0.5,,,,,0,0,0.55,0,0.74,0.05,0,0.26,0.2,0,0.46,0.4,0.6,0,207,0.3,216,0.7,0,0,1,,,0,,,202402
43750,728,49,0,778,16,655,171,0.68,0.5,4,6,28,160,0.31,0.5,65,2,45,823,252,970,0.55,0.92,0.74,0.05,235,0.26,0.2,85,0.72,0.4,0.6,573,516,0.3,728,0.7,616,0,0.8,36,1226,0,0,S,202402
